Profile_ID,Sex,Relationship_Status,Dorm,Major,Year
377abc6971ad,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
311935cabb43,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
823dd99b0eb0,6fb336b554b6,9cea719429e9,a8e6e404d1b3,c502cc316fd1,8724226d4754
a8198cc3ec6a,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
4e7fa3faa158,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
aec3197226f5,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
c11069532869,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
a446589dca7d,6fb336b554b6,9cea719429e9,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
8ca8b3ecd5c9,e807eb960650,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
68ba27604350,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
32dc357786f2,6fb336b554b6,ac0b88e46e20,2a59be064efd,141d4cdd5aaf,c1a648750a4b
a144295e5496,6fb336b554b6,ac0b88e46e20,ab3d0991df8b,8f94f35d9873,c1a648750a4b
4bfce1eedc67,e807eb960650,,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
1b1c57b1bff2,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
9a675d5e77c5,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
af1f8bfa9290,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
04c588b14dee,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
fbb6ac3e5d9b,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
806fc9d715c6,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
70c4c87ca87c,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,f99bb3b6a185,c1a648750a4b
52ee7a36e8ab,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
b4807273d60f,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
e7aa31360c90,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
f51f5714ff6f,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
2dc016de199f,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
9219b17f3e57,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
643448cd5385,e807eb960650,188f9a32c360,a8e6e404d1b3,c502cc316fd1,8724226d4754
1e1d180a3cf9,e807eb960650,9cea719429e9,0893eb69bfe9,141d4cdd5aaf,c1a648750a4b
6bc4925f0bc7,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
16e79be7b612,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,e725dc5618e5
c96632a845a5,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
b5c6b5cc5a50,e807eb960650,ac0b88e46e20,8a880130d708,5f952c1d1550,c1a648750a4b
c2fa4a650eab,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
8c6d7087cca2,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
3fce0b0f99d3,e807eb960650,9cea719429e9,15f366ad6d42,38541cd79969,8724226d4754
f8b0d9907d52,e807eb960650,ac0b88e46e20,4bb4df9e464e,b812ef5b95a0,c1a648750a4b
1a24b451ae59,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
ee9b4cbb161b,e807eb960650,9cea719429e9,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
e5892e13e89a,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
3fe6f0901719,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
8cc92b345167,6fb336b554b6,188f9a32c360,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
cce0bf60d88a,6fb336b554b6,ac0b88e46e20,8bbd6598d4a5,f99bb3b6a185,c1a648750a4b
63d077bdff98,6fb336b554b6,9cea719429e9,a8e6e404d1b3,c502cc316fd1,222a76d38f58
a02c4246a61f,e807eb960650,9cea719429e9,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
bb76d49faa23,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
53fcb58be046,6fb336b554b6,9cea719429e9,a8e6e404d1b3,c502cc316fd1,8724226d4754
a99e9c5175d1,6fb336b554b6,9cea719429e9,8bbd6598d4a5,5f952c1d1550,e725dc5618e5
ebfd3f376ed6,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
bb9ae7ea7df5,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
5dffafe95adf,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
f904efa323ee,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
bfcc34bfcb41,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
a7c6f7763cf8,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
dd36d6bda0eb,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
5e300718600d,e807eb960650,ac0b88e46e20,01108de9b4eb,b843c69fbb19,222a76d38f58
06b4c24b6c85,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
3b00eed6c067,6fb336b554b6,9cea719429e9,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
9c2e413e6810,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
72daa9f90dd9,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
38cbaae46185,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
cf033dca4e1b,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
74ecd7eccf64,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
d558b9c128d3,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
f15d2486a266,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
92fe8637228f,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
b87165bd37ee,e807eb960650,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
8ae17cae4423,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
b6c66d03e843,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
05e236b552f8,6fb336b554b6,ac0b88e46e20,9c41588b7021,c502cc316fd1,c1a648750a4b
6d1cb2d429ea,e807eb960650,9cea719429e9,a8e6e404d1b3,c502cc316fd1,222a76d38f58
530bb6a923d5,e807eb960650,9cea719429e9,7d3b0d43511b,77caf86c9324,8724226d4754
c0eb2f9a85e9,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
16bba05e831d,e807eb960650,188f9a32c360,ab3d0991df8b,4e29a23918c4,8724226d4754
f782472b9214,e807eb960650,188f9a32c360,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
ab03c458e05c,e807eb960650,ac0b88e46e20,01108de9b4eb,932e410f78e6,c1a648750a4b
a4c8298b74fa,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
a8b7f8c31c6e,e807eb960650,188f9a32c360,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
7be9c43a425b,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
a71b12c8a688,6fb336b554b6,ac0b88e46e20,c2c85a9d13d6,b2a035522aea,e725dc5618e5
719c3967c1a8,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
092e4351c02e,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
d75b271c3a43,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
6efd2e00194f,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
e5071b76c61d,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
aa7e8c91b475,e807eb960650,ac0b88e46e20,15f366ad6d42,db41bb402071,c1a648750a4b
46b7d21d83c1,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
875d54812ad0,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
9d9da16b95d3,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
764b742f2657,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
f9526388821d,6fb336b554b6,,c2c85a9d13d6,f99bb3b6a185,8724226d4754
7fc492cd9eda,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
e7a3cb6fd800,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
d9e11c418d23,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
d538a8dba2b4,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
750d38d18e83,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
c72605a81ea1,6fb336b554b6,9cea719429e9,a8e6e404d1b3,c502cc316fd1,222a76d38f58
ec75eea4efda,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,c502cc316fd1,222a76d38f58
9a8c88058d7a,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
70dc75619152,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
bc69ec65e278,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
ed863f10d831,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
8ebaa9302e8a,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
5a80f0e51e5b,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
1e22ef9d2b39,6fb336b554b6,ac0b88e46e20,7137733c4c87,ed412b40a680,222a76d38f58
cab2ad249a4a,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
a558c10fa937,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
d891227b51ef,6fb336b554b6,9cea719429e9,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
7a92e8581b09,e807eb960650,ac0b88e46e20,7137733c4c87,c502cc316fd1,222a76d38f58
797d82296f1a,e807eb960650,ac0b88e46e20,7d3b0d43511b,827e5c7758c2,c1a648750a4b
17ddcaeba83d,6fb336b554b6,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,c1a648750a4b
6799ffc4541f,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
63ff4c2cd0bf,e807eb960650,9cea719429e9,a8e6e404d1b3,c502cc316fd1,222a76d38f58
b7f446faa066,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
40560ef20e32,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
639e977dd5bf,e807eb960650,188f9a32c360,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
ca1be6c408d3,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
76fac1218b7c,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
4dd695878222,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
e33c0ccac707,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
d72d5fd4f66d,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
3d39a5ea4e57,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
70350a0e0f06,e807eb960650,ac0b88e46e20,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
653c91c7ac27,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
7143041aa9d5,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
8def319af496,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
8a39637c5b35,e807eb960650,ac0b88e46e20,2a59be064efd,8f94f35d9873,8724226d4754
db1e4b97427e,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
47ffcbde812e,6fb336b554b6,ac0b88e46e20,8a880130d708,141d4cdd5aaf,222a76d38f58
d72c7362073d,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
ca342d04fac2,e807eb960650,9cea719429e9,8a880130d708,c502cc316fd1,222a76d38f58
c24f4fea2868,6fb336b554b6,188f9a32c360,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
3e226aa78f22,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
9c248cae45a7,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
2c70fcd8d352,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
0d3fe7010475,6fb336b554b6,ac0b88e46e20,15f366ad6d42,141d4cdd5aaf,8724226d4754
0d9de87d9cf0,6fb336b554b6,9cea719429e9,a8e6e404d1b3,4e29a23918c4,8724226d4754
ac3b3673e6c4,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
dc2fba94159e,e807eb960650,ac0b88e46e20,a8e6e404d1b3,c502cc316fd1,222a76d38f58
ea0c1e4e47bd,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
ecec9f783cfc,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
4881020169ed,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
a400d9c0ca48,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
59eb24ecda89,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
e55aa950f06a,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
ce16eb86c0df,e807eb960650,9cea719429e9,8a880130d708,db85f196a0a8,c1a648750a4b
86d2553ea7ee,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
d7dd84309493,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
6a9753e2a73f,e807eb960650,,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
e88486cb1745,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
94cc0355ac8f,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
8c82ac04d228,6fb336b554b6,9cea719429e9,a8e6e404d1b3,c502cc316fd1,8724226d4754
7caf7ba83990,6fb336b554b6,9cea719429e9,a8e6e404d1b3,c502cc316fd1,222a76d38f58
1ce4e01cc193,6fb336b554b6,9cea719429e9,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
a85e6f0c985f,6fb336b554b6,ac0b88e46e20,8a880130d708,9d75fcd8beb6,c1a648750a4b
ba1e708d973e,e807eb960650,9cea719429e9,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
ab6029f3f35b,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
ce4fa259ffcc,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
c405b766938b,e807eb960650,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
00abf8448d9e,e807eb960650,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
6838927b3d79,e807eb960650,ac0b88e46e20,1459151641aa,c3a7f2b226c8,c1a648750a4b
69ece49b3074,e807eb960650,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
ff727d093829,6fb336b554b6,9cea719429e9,a8e6e404d1b3,e76976c6f2fe,c1a648750a4b
5566412c073e,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
07bebefe146a,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
402cfd5d7dc0,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
af0bb259c3f4,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
5164c9297442,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,985e99df6f0c,c1a648750a4b
b3218c60ea16,e807eb960650,9cea719429e9,0893eb69bfe9,13e64ef2d547,c1a648750a4b
8c44bb05820f,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
f94bff2fcf20,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
696d18edae5a,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
74941d969d46,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
f3a05e5d0ba2,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
7f77d96e270e,e807eb960650,ac0b88e46e20,1459151641aa,f37ccf6ec942,c1a648750a4b
6b50704c9df7,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
1459c9254c40,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
2f8df865083c,e807eb960650,9cea719429e9,a8e6e404d1b3,f99bb3b6a185,c1a648750a4b
af6ac1845736,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
956712b70ed4,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
ddc5579d0154,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
f1bdc96bf5d7,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
0b8a68b11c6a,6fb336b554b6,,a8e6e404d1b3,985e99df6f0c,8724226d4754
fbd184311a63,e807eb960650,,1459151641aa,c3a7f2b226c8,8724226d4754
169be784061e,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
9942780df750,6fb336b554b6,9cea719429e9,4bb4df9e464e,77caf86c9324,222a76d38f58
0d97f1447bf4,e807eb960650,9cea719429e9,a8e6e404d1b3,c502cc316fd1,222a76d38f58
d145d0a7e6f9,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
75437ef44f05,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
f775f41c67e5,e807eb960650,,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
07634ed66e55,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
82be1d9e1afe,e807eb960650,,a8e6e404d1b3,c502cc316fd1,222a76d38f58
f7b58bbfbbfa,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
544101eb32e3,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,8f94f35d9873,c1a648750a4b
dab5ec13d830,e807eb960650,9cea719429e9,a8e6e404d1b3,e76976c6f2fe,222a76d38f58
0123ef03dc71,e807eb960650,ac0b88e46e20,1459151641aa,141d4cdd5aaf,c1a648750a4b
808674c13ea1,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
1b7691c96623,e807eb960650,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
f37d50dd7205,e807eb960650,ac0b88e46e20,a8e6e404d1b3,c502cc316fd1,222a76d38f58
7356109ed8b5,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,e725dc5618e5
374720616733,e807eb960650,188f9a32c360,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
6c130cab98cf,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
b6d16da5b7bb,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
19aa0505d7bd,6fb336b554b6,9cea719429e9,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
eec120cf257f,6fb336b554b6,ac0b88e46e20,01108de9b4eb,b2a035522aea,8724226d4754
118f86b7b655,6fb336b554b6,9cea719429e9,a8e6e404d1b3,932e410f78e6,c1a648750a4b
36340a34b98e,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
36df0800a0ba,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
9cb3a42396c0,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
f15219bcc5a6,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
55a13bed05c7,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
88b2fe1b9398,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
cdc2d01d82b8,e807eb960650,188f9a32c360,15f366ad6d42,6948e1625f71,8724226d4754
5e32ff0d145f,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,222a76d38f58
89c4155bf670,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
1f7760010b75,e807eb960650,9cea719429e9,2a59be064efd,158ff76e876f,c1a648750a4b
1d77d21f6cbf,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
cc7cbacaeb78,6fb336b554b6,9cea719429e9,9c41588b7021,38541cd79969,8724226d4754
88d5391e171d,e807eb960650,ac0b88e46e20,c2c85a9d13d6,77caf86c9324,8724226d4754
8bf07a65cb98,6fb336b554b6,9cea719429e9,0893eb69bfe9,5f952c1d1550,c1a648750a4b
6938fffa92ef,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
290ca4b823dc,e807eb960650,9cea719429e9,a8e6e404d1b3,c502cc316fd1,8724226d4754
a0609856a9a0,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
013db7888688,6fb336b554b6,9cea719429e9,a8e6e404d1b3,77caf86c9324,c1a648750a4b
5f5c5f8c7125,e807eb960650,9cea719429e9,15f366ad6d42,ed412b40a680,c1a648750a4b
8350802a5077,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
434bb2262f7e,6fb336b554b6,188f9a32c360,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
1e3ca2602630,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
ac489215af77,6fb336b554b6,9cea719429e9,2a59be064efd,6948e1625f71,c1a648750a4b
e804e61bcafd,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
c909afe07bc9,e807eb960650,9cea719429e9,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
8b85c5adde69,e807eb960650,ac0b88e46e20,ab3d0991df8b,158ff76e876f,c1a648750a4b
26d7c5644eeb,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
50a7542d71d2,6fb336b554b6,ac0b88e46e20,c2c85a9d13d6,b2a035522aea,c1a648750a4b
07d7c6474a87,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
0de3a4eab37c,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
17e54e983488,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
e3d408dedb9c,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
30fe1f9e2732,6fb336b554b6,188f9a32c360,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
4cff87855c2f,e807eb960650,,7d3b0d43511b,13e64ef2d547,c1a648750a4b
6bb57b4a1b43,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
8785b4f7acca,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
89331b1acb52,e807eb960650,ac0b88e46e20,01108de9b4eb,db41bb402071,c1a648750a4b
f3c72e856c06,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
8a5e59182695,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
615fa66dd899,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
14083e3446e8,e807eb960650,188f9a32c360,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
bb9e9dd2bbc0,6fb336b554b6,9cea719429e9,a8e6e404d1b3,b843c69fbb19,222a76d38f58
bfc9bf11ec97,e807eb960650,9cea719429e9,a8e6e404d1b3,c502cc316fd1,222a76d38f58
333bce1fe134,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
9c4cc28a2434,e807eb960650,ac0b88e46e20,01108de9b4eb,77caf86c9324,8724226d4754
b908027fb264,6fb336b554b6,,a8e6e404d1b3,c502cc316fd1,c1a648750a4b
5d3936935ff3,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
a590f50111a2,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
f497b7c6f3a3,6fb336b554b6,,a8e6e404d1b3,b2a035522aea,222a76d38f58
c0239e950d3d,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
