Profile_ID,Selected_Friend,Selected_Friend_of_Friend,Friend_Request_Sent,Friend_Request_Accepted
b7507dc9c983,e648948d1d20,63d40b4fe667,False,False
d35960a09bf9,73fb0e6b2566,ba466fa33447,False,False
677b72dbf9dc,d2dd23c23a60,0eea41259b09,True,True
3137fa0c739c,a70fa8a7db5d,74ba13754c60,True,True
f3fb92536fe6,d6a9fa52a02f,9b5b5d2df14d,True,True
cf68eabc5818,f3da864fd150,cf68eabc5818,True,True
91911585d0ae,b16bac6e5a9c,91911585d0ae,True,True
f6e248794b8c,16ade5b40a2c,6b89dd20a552,False,False
997712e4add9,82c6de59bfbc,4b74ddd3ab3c,True,True
3c24c3b6e4e6,33de496d3fac,e7e70e0151a0,False,False
a590f50111a2,7b1ba779e9bf,be0cf0daf8d1,True,True
c44355174150,70fc368ea7de,f61fb4b10241,True,True
23e713d333f5,60cc8f193c4f,2d5c05ab3ebb,False,False
070acf908037,df56853a01ab,8a3d5b143628,False,False
a2fa3184bedf,9b19c880e539,949a45eb04a0,True,True
c3b457a60fe4,b3d449d331a4,c2eff653b08b,True,True
f79daca4f026,eafba6bb9160,8baa0100c8e7,True,True
c40ad9172eeb,b3ce40ca77cf,9f7d88273d80,False,False
f3b1b15cff61,e968f75410b5,1c68bb202fea,True,True
3dbae932bfa0,9a8f2b6fc4cb,fbb3c4d50809,True,True
047a3cc1187f,8a16ce43f7ee,a08f4c1767c8,False,False
1d0eb32243e1,719a1458b28b,333bce1fe134,True,True
7f6a6d2ba139,79a98f75ebe4,e73da02ea0d3,True,True
9c75ae6b35b5,9b1f41635137,bb871bb6d841,True,True
cbba789fcc68,f7725a623ac8,55fcf51c7aa0,True,True
a6251a50e6c5,8f72f6bc69e5,c4ea1035a0b6,True,True
20f5c0dc2f23,b8bc075e54b9,b0b3a30d69e7,False,False
20a0e1985a8a,8c6dab4aabfb,12eb288ca0ea,False,False
dc71e1bcc5ca,2e35438293b5,c44355174150,True,True
9eaf94335889,bbd1d36a1b48,35c70b033aad,False,False
10b0c7cf6ca5,4d0dfac21ba0,cf09bcd4a782,True,True
f61fb4b10241,37113fb0b611,09fb87033a74,False,False
e5933bec6bb8,9b19c880e539,1d993ae12968,True,True
b9e6bbc053bb,3b7b3b7ec9d8,49f5d46c5417,True,True
187542dd474d,1897dd02cbc2,8ec0885bd770,True,True
b3ce40ca77cf,586d44a1c048,b908027fb264,True,True
8307aa3a7592,cd641e002a50,542a51a996dd,False,False
22511397ae5e,924e3a9885f7,a52ee7fce71d,True,True
a5011cf15044,5353748c6637,a6d238863a33,False,False
6f18e74131ce,6e65fdad5b76,c0e46e75cc7a,True,True
27048722475a,0eea41259b09,62d457d90bf3,True,True
33de496d3fac,745e4a1c211c,2a15266470e0,False,False
b7acf58d76a4,8959a27bf7ec,b7acf58d76a4,True,True
f07390728e46,6f18e74131ce,bb871bb6d841,True,True
28a5dc2e3209,4cabeb6a0b8c,3cbd8d78cc00,False,False
598ad00248c8,15987cfee21c,11f3ea116e21,True,True
0d35679912f5,e83c1b3c5a05,cac915edc2d5,False,False
6caa597f13cc,908a443a4f4c,f79524cbb3aa,False,False
cf09bcd4a782,eafba6bb9160,48e5b4ce8385,True,True
2d5c05ab3ebb,031ad23f7ff2,499eaad5aa9d,True,True
b5b038d180c5,ee71bfbb75ca,2c5d8f465431,True,True
089191efb5db,15987cfee21c,3a439c453765,True,True
a78e5922919b,4f8a2d6da8c0,3d77d1e12ed9,True,True
4935d5180e59,534f1c0695f8,f7953efbdce2,True,True
b995a5a9f363,1c7db768faab,2e35438293b5,False,False
8b8006c8217d,e6f6cdbf5827,f30c6aeccf60,False,False
d9aa60d855fb,46a6cb55b600,c6bdeb591f42,False,False
314b1addce1c,f3b1b15cff61,045358cf6d95,False,False
69906837cda5,3b78bd23f42d,69906837cda5,True,True
f6a852ad34f7,462f4890ac0f,d18ccfe1cda8,True,True
c248953e414a,5c957a473557,7f6a6d2ba139,True,True
cb9d282402cb,faadfbf86c02,c950af0e9478,True,True
6db9d1b10cc1,c0f5b229512d,b4f51a5c8d17,False,False
e7e70e0151a0,1202ffe98b72,658ed41525cc,True,True
e126cc463798,ca648cd34040,9902509b3553,True,True
092e4351c02e,875d54812ad0,c5d952efcefb,False,False
cad8a2c64f53,a15810a110ce,880c24cf76f3,False,False
e80b7b360bc2,1dd66ce259e9,723d9440ddd2,True,True
f30c6aeccf60,cd4bba74effd,4e1a99306b8a,False,False
53647950191a,17e789288427,9b9f6a04cac2,True,True
b9f97f529949,f7fddb674084,766eb90f462d,True,True
a9ec590d5f14,62f1ad55b725,534f1c0695f8,False,False
d1294e5c51b5,6aa429e604db,1b2dbfe1f3b5,True,True
de49416f7135,57cac84de3f2,3b1df9e89408,False,False
0d4452c2d558,831cace5743e,ebd691dc1b05,True,True
1abd95916b9d,651a42ca0f91,3256427774df,True,True
d17c7837f588,7b25cb3ba0be,e8a5e85fae83,True,True
6a463d11948c,be63d41d528e,fa3992cde633,False,False
de65669e3273,03b574e6cef3,ba466fa33447,False,False
307cbfe561e1,b3a4c8f2a36b,b44b67bfcbd8,False,False
26409325f85a,8ae22b788ffe,cbaf294cfb6a,True,True
13b9e6f5b92e,1568e27966df,35f47b33eb93,True,True
4d0dfac21ba0,e301c08f04cb,44da4263b192,True,True
499eaad5aa9d,a83eb58974fb,488a60000cce,True,True
e20ad095c728,04e65d9b5436,2d5c05ab3ebb,True,True
0759197eb790,059b7e338186,0759197eb790,False,False
bfec1cd7ec3f,8307aa3a7592,742e191c1663,False,False
da6bb1840c20,8c3fa5731311,da6bb1840c20,True,True
65e635319722,35347bb50365,ce7ba1ba8a2b,False,False
c81b22ef5eca,462f4890ac0f,3aab65053992,False,False
e9a2d50e2ff0,f6e248794b8c,268958a9ff0a,False,False
d9ac72c2c037,cf3ca7cfbed8,1fd6341db0b3,False,False
530bb6a923d5,384951c8a0e9,fcb2be8cd011,True,True
fbd184311a63,af7919dd8344,aa962cd87f55,False,False
af7919dd8344,09cc053d70a0,15c802b553b7,True,True
ba4dd06ef108,83b10ce23373,65abc03ca0d4,False,False
89fe8784be46,6fe6e6667671,f61fb4b10241,True,True
7ce5006c9c82,be7bd5441fae,7ce5006c9c82,False,False
7dd9dae9734e,01409b95f33a,0826d76cf6b5,False,False
44da4263b192,47773f68a7ee,914298260ecf,True,True
045358cf6d95,592f0415900f,7a3fab8e4bf0,False,False
f9d02cf0d96a,07b30770c6f0,79067a112cc4,True,True
7385bad00282,9c75ae6b35b5,7f533899e862,True,True
c6717a26a63b,c0f5b229512d,862b58c6bd77,False,False
577c05fc71df,a67c4b27a0dd,ab81be4e325e,True,False
f5b3d87d90e8,6f18e74131ce,f2387e29f6df,False,False
3518cdf48bbb,aa35450f8f66,65e635319722,True,True
b4897081d91e,e145f06418bd,3d0f59695886,True,True
6a9753e2a73f,19e30302b778,6d873020059b,False,False
6eb83d80f655,99378e473549,d6c70223d67b,True,True
8c6dab4aabfb,c33f2ac252c4,13b9e6f5b92e,True,True
3e06e6269e27,36af8c669f41,4ab32e2e837c,False,False
c5379fcf11b9,9b6726ca7339,150b43e9cf6c,True,True
3b1df9e89408,22c426eb3e80,2d4d64e614fc,False,False
d8fddd09fcb8,122faeeb7d0d,8def319af496,True,True
3c178b9aaaca,04240726455d,cdd7c2f01c8c,False,False
0c17c79bf5c6,b3bf2ebe1715,8d8b948a1e26,False,False
9427e2658d28,bab8577eb85b,2d5f48dad313,True,True
a67c4b27a0dd,577c05fc71df,745e4a1c211c,False,False
ac2207b3e4dd,fbc646886d08,2941d26ac766,True,True
d017e30047de,2a15266470e0,808ab04f3734,True,True
80d72383acb2,b1934d939652,54ff26277067,True,True
9b5b5d2df14d,ac3c84755fb7,0f6915500c94,False,False
b1934d939652,d5c765785bbb,3153793d2372,False,False
7dd274cdfe44,19adcd87d0a5,6057d5b470d5,True,True
3fce0b0f99d3,a161ab934192,5c5b47d736a9,True,True
739c7971164e,8b8006c8217d,8715eea58687,False,False
a3793dbdda04,fcf78542850e,4cd2597ae8ba,False,False
782ecf054ad0,1c7db768faab,c44355174150,True,True
3581bc5f0c85,723d9440ddd2,cac915edc2d5,True,False
3cc17c800910,957b444deb38,379ea02631a2,False,False
2894cec300b7,fc720ef1e3db,ad18012a6ea1,True,True
1d1f8a171084,90ac474bff3b,8715eea58687,False,False
c271a5d8e0b0,926fac3b67d7,4cd2597ae8ba,False,False
05b39046c863,ebd691dc1b05,c6b4258c8439,True,True
ebd691dc1b05,8307aa3a7592,28a5dc2e3209,False,False
6daa630ab897,14c1c32cfc82,6daa630ab897,False,False
888b02acd2f2,aab8de8cd3e1,b919036a431c,True,True
dae126d872dc,5c957a473557,a5be81036e71,True,True
76c5557506ec,3fb39540bc84,2d52d840e0b4,True,True
cf3ca7cfbed8,2efcbdd77820,1b4062eb8a94,True,True
446b0b694fa9,99ad3cec229f,91911585d0ae,True,True
cb897cc492fe,a6ce19d42c4b,0ecb72df3fcb,False,False
b5c6b5cc5a50,7b1ba779e9bf,f69da353f6a6,True,True
61e70da6473a,17cdaa697248,b850b3434462,True,True
a4e3beee0279,e88ccdad7085,a4e3beee0279,True,True
c03b09462ee6,9a5577227067,91fe4357250c,True,True
a6041c84b6e6,1dec7c99dc40,8baa0100c8e7,True,True
5f05f67c1198,b3edc6d41d87,cad8fbe61c08,False,False
8ac0b238b838,07eadfbad758,d3a4b99fa063,True,True
ad5bb2f920f4,4cdee873f081,2a7ffc794dbd,False,False
8e7e5f41b673,b16bac6e5a9c,aaeec8a30ea3,False,False
930f76d45b47,500bbb22a5fe,da47c77c142d,False,False
c1f3ad274bfb,3cc997fce0cd,8959a27bf7ec,False,False
7032bca570a4,73fb0e6b2566,4c108cd05525,True,True
070fe78f432e,20257efe008c,c42bb24e8356,True,True
4c108cd05525,2b5b583bf091,5e7db3c640ed,True,True
8421c4983621,abe81467e55c,32cab34a44b4,True,True
e55aa950f06a,eb9ede37e4bc,43b2b765cd29,False,False
88f358a6080a,307cbfe561e1,31cb4a596cdc,True,True
2013270c0064,05b39046c863,421e4cc0fda3,False,False
496499fa276f,20a0e1985a8a,dbe6a8a7e55c,True,True
09d576ad96ea,59181a334951,8b7e41510b64,True,True
e4debcdc4a18,ddd2d8a1b2f1,e4debcdc4a18,True,True
ce9d07e2126a,07eadfbad758,0645e7a3d55d,True,True
fd1bc51aec7b,4b7ccd4e3368,172b485e83a3,True,True
209c68ace9ac,a44a41a51709,45402c8ab26e,True,False
c0f5b229512d,b4fa70b0937c,f42a16409b47,False,False
7140670ef245,d72c7362073d,edf00168eb5c,True,True
3b9963688d31,3ded45783f8a,e07fcb7e186a,True,True
1c5c15840e5c,3b9963688d31,09fb87033a74,True,True
b8b0faab5ebe,97ba93d9b169,d4797d13b2dc,True,True
a4c7bf1a19ec,90ac474bff3b,8715eea58687,False,False
f29e3eba27f6,2fcd9acbc572,b8b0faab5ebe,True,True
1bc9c00faf62,d3cb514f2aab,b7507dc9c983,True,True
1e741a740b0b,f9f0f716e78b,50093b6f25cf,False,False
f63b408dcc04,268958a9ff0a,eae0bf81da4a,True,True
e145f06418bd,f6e248794b8c,525f5d28c414,False,False
5119211a042a,aec3197226f5,1f7760010b75,False,False
64cc95526706,b0ff35a95330,15987cfee21c,False,False
026fc072c273,9485f1e4bc73,9da3963a95c0,True,True
8a45250d74f9,5ab073088cce,bf9ed4e756bc,False,False
e34f4d8a785b,7fd773dcbda0,7f6a6d2ba139,False,False
ad637fe8adfb,7f6a6d2ba139,c42bb24e8356,True,True
74b72a5e248c,5c6e17299fef,0eea41259b09,False,False
0eea41259b09,18e639122562,fd46252d170e,False,False
779ea2aa5ee6,e804e61bcafd,374720616733,True,True
68a329c47450,05e4c05872de,68a329c47450,True,True
35f47b33eb93,9b19c880e539,04e65d9b5436,False,False
7e01b769d6eb,c02acffdd3e1,d1294e5c51b5,True,True
9013b84ebc1a,0d35679912f5,99fb005734fa,True,True
fe263afe8054,abe81467e55c,2f8540a97d92,False,False
19e30302b778,fbd184311a63,fb8859b58696,True,True
f9f0f716e78b,94a1915cf62c,28bb15b5b4df,True,True
f3a82d185a72,37a4f1913f11,7033a26ffc95,False,False
88d7ba9842d6,f9f0f716e78b,7385bad00282,False,False
0f6915500c94,c6717a26a63b,fd1bc51aec7b,True,True
72b01ec14fe3,1be671218e4e,45402c8ab26e,False,False
462f4890ac0f,f3a82d185a72,aa35450f8f66,True,True
5e7db3c640ed,02a610194530,446b0b694fa9,True,True
b31711ceb844,eb9ede37e4bc,6838927b3d79,False,False
b3ffaf4eac25,1192e4ff5f58,aeafc0320816,True,True
5287a7226d01,e62165353eef,25c15516d552,True,True
32381d7d0052,f8498395e17c,01409b95f33a,True,True
d5cc4b84cb4c,617157ebc37d,f1795380ceb5,True,True
d69396373267,37e6793b69db,e07fcb7e186a,True,True
0b7a1274cb80,f61fb4b10241,9a5577227067,True,True
8ec0885bd770,2b4f26ef7b07,b3ce40ca77cf,False,False
9cca331b0bf2,d43111fbe34e,926fac3b67d7,True,True
11dcead6578d,9d86d13ccb81,c6bdeb591f42,True,True
a4c5bbc820dc,e145f06418bd,1fd6341db0b3,True,True
0ca6151263c1,76c5557506ec,6a463d11948c,False,False
1e6e14ca2e81,83c1cc7798a8,1e6e14ca2e81,True,True
d44cde5245ee,958871ab5a27,a5380f43cafe,True,True
8d45082b8ba0,a7bd0ba60699,d6238fb8520a,False,False
5dcc0721f071,a20563904338,7bdb689d67cd,True,True
856783a009ea,0d4452c2d558,c5139fbc497d,False,False
2ad6de3205c0,8e7602f5af82,f69da353f6a6,True,True
7286f747f8af,0f6915500c94,f9f0f716e78b,True,True
500bbb22a5fe,d7ba61a56b2d,b247d625f22b,True,True
3ab0ea7618ad,188e4f643105,d2dd23c23a60,True,True
abd73e555a99,75e056e9c301,79b97c37f63e,True,True
60dd60040fcc,930f76d45b47,577c05fc71df,True,True
59d5e7785bba,37e6bfcf6dec,45402c8ab26e,True,True
9c2368684416,496499fa276f,a0cf0f059ac2,True,True
d62fb091cb13,eb97b41f3213,d44cde5245ee,True,True
fc720ef1e3db,64293ba0e577,fc720ef1e3db,True,True
96957b68ede3,98da35769002,6eb83d80f655,False,False
c33f2ac252c4,39c62cb31601,1568e27966df,True,True
0e5f61162e39,1568e27966df,0e5f61162e39,True,True
28fb7b7278f3,185328b41745,f31e63934e0b,False,False
ca9a723036d9,594451938315,67540f0f1565,True,True
e3d48b8c52fd,d4b0c90f9a3e,e51085e770ea,True,True
4c22324f5041,fe263afe8054,f114f8800ff5,True,True
c3f60ae9f158,b4aca5dbf1db,bba8c21f1fa0,True,True
57a6cf47f244,c315afc26ebe,fcb2be8cd011,True,True
958d6f9cab6d,070fe78f432e,dae126d872dc,False,False
ce44778f4266,7385bad00282,76c5557506ec,False,False
82fb8500780c,35bf5a0e40ea,bba8c21f1fa0,True,True
80a0262faf1e,c02acffdd3e1,b674e54f7efa,True,True
2a35bde2e75c,f8498395e17c,0570dfeec901,True,True
914298260ecf,d7cbb3ab55c8,31f29e6db564,True,True
4f70d41c5ab2,0fbf8fc4d939,687794953941,True,True
8b7e41510b64,0f180722d515,7f392ddf139a,True,True
53c334e83556,b4fa70b0937c,9a90e1f5d2cf,False,False
acf92e39627b,180ab53865e9,9894a19157f6,True,True
27b778ebb396,97d857a3d3c2,a67c4b27a0dd,True,True
00297825e65e,96957b68ede3,cff06106b584,True,True
4cdee873f081,42ca5ec085ce,7eb206ab8829,True,True
42f54c5c70bd,4de9247409fc,b77d2b5958f8,True,True
9ebe4da0b4e7,ce7ba1ba8a2b,3f2f733179cc,True,True
4f79c6e82a2d,686ba7f0f3a7,c835a93a43a5,True,True
dd96e95b7163,377f57996d19,6d4260d275a7,True,True
d48eeda3cb72,149fe09b4d84,3b1df9e89408,True,True
4dd8bd86b6db,a9f5b4a09098,b3edc6d41d87,True,True
cff06106b584,90ac474bff3b,f187671480f9,True,True
bbd1d36a1b48,1b2dbfe1f3b5,00d1d5a86bd4,False,False
be5b93f401ec,f040733a46fd,be5b93f401ec,True,True
8df95006ae91,f07390728e46,fa3992cde633,True,True
3ba69a608d89,c81b22ef5eca,6bcefb641e0d,False,False
ef0ad3ae3e6c,917a69859ebe,c6717a26a63b,False,False
1fd6341db0b3,9228c33fd281,54ff26277067,True,True
a502fa29f13c,8522c8b131a5,65a31875e7e4,False,False
60503edd855f,7fdc5a67b1d1,2c5d8f465431,True,True
059306b155bb,723d9440ddd2,0250f0016676,False,False
59181a334951,949a45eb04a0,4ede839d2b11,False,False
730b4c663f97,0f5d37328389,cdd7c2f01c8c,True,True
768a70c3d1b9,c0fb448c883c,4ef760842f1d,False,False
5cd93f9f7880,e7a41d7f7e55,0b6b96db2eb5,True,True
8a8946438ec8,f5959e5fe47f,421e4cc0fda3,False,False
5105a2b26c2a,f63b408dcc04,f3fb92536fe6,True,True
f2387e29f6df,aca716a27c35,a5be81036e71,False,False
3b9ba2baddd5,ba7ac1c660f1,20257efe008c,True,True
534c940182c6,27048722475a,f3fb92536fe6,True,True
1d69697144c5,c6717a26a63b,38c9fecd9c82,True,True
c61829f34293,c6717a26a63b,27048722475a,False,False
7fd773dcbda0,ac3c84755fb7,23ee7fae1223,True,True
0dca2725112e,fa3992cde633,ee761d9e5bd7,False,False
d43677265121,5692af0d3d3b,7088f0dbc87f,False,False
09715cec3f03,9d2e0c30e998,5aa544d3fab9,False,False
5ce8c95c4bf7,e2383441773b,76ef89015adb,False,False
9d00dadf1108,59a60ceab8c6,eb5162b81e6a,False,False
130b84d27b4f,005213b54388,ddbee8b89b93,False,False
a9ae68d74a20,eb5162b81e6a,c48e5c7ac210,False,False
c0720b0f7b28,a158987b3024,4116ebe4d8c3,True,True
bafd050b46ac,f5c50f67df0a,bafd050b46ac,False,False
6f3e80ca6d40,782ecf054ad0,30528bc4af1d,True,True
2808d1070df6,e5933bec6bb8,8b7e41510b64,True,True
15c802b553b7,1a9ccbc0582a,d49f316c02a3,True,True
05e97c908fe8,70241221074c,181e4d9cff55,True,True
3da217b3f7d4,c42bb24e8356,b7bfa5763a8f,True,True
f04d13b04b04,e8e83aa1a6ae,5e7db3c640ed,True,True
be49db6d70d6,25c15516d552,95407d2bcf9e,False,False
4796f6716ad5,e84f7a4c2a28,9013b84ebc1a,True,True
cbe3a6111967,4b4b588010ec,4116ebe4d8c3,False,False
e317310d36ab,e88ccdad7085,622bf9b13d75,False,False
01025aaec3a9,7eb206ab8829,927a673c1201,True,True
a1ac84144448,9d86d13ccb81,35ca3324af82,True,True
c2c47e3c7889,d045035f78b4,a84b6eefd1d7,True,True
a5be81036e71,243de852074a,958d6f9cab6d,False,False
da47c77c142d,81468642f28b,7aff9e50b543,True,True
f9526388821d,a8198cc3ec6a,6bba4da9897b,False,False
27bdabc8a148,9d86d13ccb81,ef28223842dd,False,False
1655dfbf127a,862b58c6bd77,eb357c87a01e,True,True
9902509b3553,462f4890ac0f,0d5be47e4ef8,True,True
0ecb72df3fcb,2b5b583bf091,5ab073088cce,False,False
7f1c49be6990,997712e4add9,ca648cd34040,True,True
951e5f81e234,e804e61bcafd,276ae830dd5c,False,False
639e977dd5bf,75414982d85c,b7f446faa066,True,True
6b50704c9df7,1d78a05e933b,49fa2626c0de,True,True
ff5c2d4c6e4b,2e889db4b1cc,743f55dc39b7,False,False
2d4d64e614fc,b9f97f529949,f7fddb674084,False,False
4c82a6c14c80,7ce5006c9c82,4ab32e2e837c,False,False
e39d00957ad4,62d457d90bf3,3b9ba2baddd5,True,True
bb871bb6d841,8977cfc0a2fc,bb871bb6d841,False,False
9187d13c5ceb,215531a52891,8d1befd6956a,True,True
8b8eab99f9ab,97ba93d9b169,a4f59a920d0b,False,False
c7636f6665ec,eb5162b81e6a,b674e54f7efa,True,True
e1bab972c159,e62165353eef,2a7573195bce,True,True
137aafac4919,c12c84c5f9fc,a3c81b1f2107,True,True
d2319dc8a425,bcff0070414f,719a1458b28b,True,True
8d8b948a1e26,b3bf2ebe1715,5f87aec32de0,False,False
f0d16a5a7008,d55524dee35f,495343ce8d93,False,False
243de852074a,fd1bc51aec7b,81ce10074bce,False,False
636c702213d6,0d5be47e4ef8,ca648cd34040,False,False
6190ef4a778b,d7cbb3ab55c8,d25c7040c625,False,False
7a6c09bdeb5e,5f05f67c1198,1c7db768faab,True,True
47773f68a7ee,1ba5e438ec62,fd6244517327,True,True
3b34a6c0d741,ad5bb2f920f4,c5139fbc497d,False,False
0482749845c7,407f26d84b54,b1811a71b913,True,True
489b085167cf,917a69859ebe,7763a03acbd8,False,False
745e4a1c211c,4c108cd05525,a91f4123041d,True,True
b4fa70b0937c,7f6a6d2ba139,22bec270962b,False,False
ce4fa259ffcc,cce0bf60d88a,276ae830dd5c,True,True
687794953941,89581f99fa1e,06232f995061,True,True
d25c7040c625,eafba6bb9160,0250f0016676,False,False
bc09510ad728,a9ec590d5f14,9320924ce075,True,True
43717b0a3dab,89581f99fa1e,6a9ed21d512f,True,True
ef28223842dd,031ff6655ecf,b6c66d03e843,False,False
080910db8272,a84b6eefd1d7,8078a91db793,True,True
51cc56a89d68,a0469be5fceb,5419a7060a97,False,False
1dfc3a996e73,841112973bca,f3b1b15cff61,True,True
742e191c1663,ea5b14aff3d5,1c68bb202fea,False,False
92b981a54870,e70e3d0e0d85,a4e3beee0279,True,True
9485f1e4bc73,2c022ea6f053,dd36d6bda0eb,True,True
010a0a3c5309,65a31875e7e4,ec75eea4efda,True,True
12d90daad824,6057d5b470d5,a1c9b5fdf516,True,True
74ba13754c60,495343ce8d93,19adcd87d0a5,True,True
b4dac9a44c2d,dad0e3304c5a,77eae86e5f1e,True,True
ddc5579d0154,299d6b12f525,5f87aec32de0,True,True
7905a14c8040,9a6353f3566b,4ef760842f1d,False,False
99378e473549,c3b457a60fe4,5dcc0721f071,True,True
8c4d568700e2,abe81467e55c,5c5b47d736a9,True,True
c5dc00e81158,cdc2d01d82b8,888b02acd2f2,True,True
c8f036a0846f,4c108cd05525,33de496d3fac,False,False
d0a4fe827c41,c6717a26a63b,3b9ba2baddd5,True,True
5c957a473557,6a463d11948c,ad637fe8adfb,True,True
9b1f41635137,0f6915500c94,070fe78f432e,True,True
7dbedd91f3f2,d9da0ea4ecf5,50a7542d71d2,False,False
ce16eb86c0df,46b7d21d83c1,061c703208a4,True,True
a1aaa1a316d0,97ba93d9b169,73b7ceee0fda,False,False
a9e5655e1eab,e88ccdad7085,9054b2b7f3a2,False,False
0250f0016676,eb97b41f3213,9ff2337123b5,True,True
32cab34a44b4,b5394c4b24fe,04240726455d,True,True
c6bdeb591f42,c753acb5e70f,1a9ccbc0582a,True,True
3fb39540bc84,d55524dee35f,be63d41d528e,False,False
a70fa8a7db5d,d6a9fa52a02f,bbd893312bb9,False,False
3aab65053992,745e4a1c211c,3aab65053992,False,False
88b2fe1b9398,b45e313d25e3,215531a52891,False,False
ac489215af77,755a6e9bcb9a,b45e313d25e3,True,True
9c53f58ca665,6bd6dd0a75e6,a192457a9e62,False,False
594451938315,04240726455d,594451938315,True,True
22054718636b,eda9848fc060,888b02acd2f2,True,True
cd641e002a50,00f9cda97a52,86512f71248d,False,False
0645e7a3d55d,b4c2b5aeefbd,aa962cd87f55,False,False
a161ab934192,ece62322be2b,fe263afe8054,True,True
589b7640f42e,ca9a723036d9,ad44ac575e45,True,True
11d85d99c583,a400c18cb380,9f295e4b8653,False,False
3e65dafb3a1b,4c743906f232,c835a93a43a5,False,False
1fbe3eed887f,0d0971a495c7,f37b0d5e3bea,True,True
958871ab5a27,a1aaa1a316d0,2894cec300b7,True,True
b90f744dc371,410ed55fec67,8c4d568700e2,False,False
5c5b47d736a9,15c802b553b7,76dd434d4fca,True,True
3c8eff76e6f2,76dd434d4fca,00abf8448d9e,True,True
ef6a43646659,d01e5dca28e2,ef6a43646659,False,False
dfff1cee97f2,0d5be47e4ef8,8e1ddc9659b3,False,False
f497b7c6f3a3,fb8859b58696,5c5b47d736a9,False,False
c5139fbc497d,5ce8c95c4bf7,53dfecb65344,True,True
b68f52cc2f1c,a9e5655e1eab,6aa429e604db,False,False
cca298e0ec33,4c743906f232,04f4761ca501,True,True
723d9440ddd2,86e4651b44b9,b020685fe15e,True,True
b5394c4b24fe,704af64fb609,88f5e8c0d7a8,True,True
ea612621a696,5f87aec32de0,a144295e5496,False,False
18e639122562,958d6f9cab6d,33869f85a966,True,True
862b58c6bd77,20257efe008c,5105a2b26c2a,True,True
a83bc7c66a81,d9e11c418d23,0c2c61922729,True,True
6c130cab98cf,ac3b3673e6c4,384951c8a0e9,False,False
fd6941eadc12,8d1befd6956a,0bd6171de998,False,False
e2383441773b,742e191c1663,9f537302bc89,True,False
12eb288ca0ea,c48e5c7ac210,97ba93d9b169,True,True
7e480f8b9307,70fc368ea7de,7e480f8b9307,True,True
6981ef9366c9,f040733a46fd,6981ef9366c9,True,True
afc11236fbe7,beec42ec091e,c4f2ffc4bb2c,True,True
809abc0ad179,dae0bffa24a0,a89c295be49a,True,True
268958a9ff0a,495343ce8d93,ba7ac1c660f1,False,False
20257efe008c,73a7059cb360,b7507dc9c983,False,False
9320924ce075,54d8c1cdb2f8,3b34a6c0d741,False,False
c5043e5b10a3,957b444deb38,1186189630a8,False,False
04240726455d,76dd434d4fca,7f77d96e270e,False,False
7b25cb3ba0be,fd46252d170e,7f6a6d2ba139,False,False
1b1c57b1bff2,3e226aa78f22,aa7e8c91b475,False,False
949a45eb04a0,23e713d333f5,28a5dc2e3209,True,True
c655b2d09675,9c92c807fd62,14a845d06571,False,False
1dcfdbb48721,2fcd9acbc572,8baa0100c8e7,True,True
2326d3ab6a8c,e62165353eef,880c24cf76f3,True,True
299d6b12f525,eda9848fc060,704af64fb609,True,True
915d226d646c,4aa2efd58cba,8078a91db793,False,False
592f0415900f,0d64ec4b285a,2edd114497a1,True,True
031ff6655ecf,0c6bf013953f,a9c952a87a84,False,False
910a2f979473,a67c4b27a0dd,f4bc4166351c,False,False
3153793d2372,f84a7e74af71,e145f06418bd,True,True
79733bb9fdfc,172b485e83a3,028bb9b30ff3,False,False
9dbbd5d41976,cd4bba74effd,ce785c156479,False,False
184b187e52f3,6d4260d275a7,184b187e52f3,True,True
64293ba0e577,7e01b769d6eb,dd96e95b7163,True,True
ad18012a6ea1,e1bab972c159,68bdc2689c0f,False,False
e108cd67ee0f,5f7cd8c5ced7,6b6abf540214,True,True
a9c952a87a84,aa962cd87f55,dddfc6768062,True,True
421a6963ef93,e6debce5efc5,e487f976c372,False,False
b061ad38cd46,c5dc00e81158,915d226d646c,True,True
b1811a71b913,aa35450f8f66,e8e83aa1a6ae,True,True
14f3d0c484ed,5c957a473557,be63d41d528e,False,False
ce785c156479,4c82a6c14c80,3a94d6ba83fd,False,False
9a6353f3566b,d7cbb3ab55c8,eed18ccef023,True,True
35ca3324af82,b5394c4b24fe,89331b1acb52,False,False
4094a50f921e,7db6ac2b695b,4094a50f921e,True,True
7a3fab8e4bf0,98891691dfa6,59181a334951,True,True
a15810a110ce,fb2f05f387de,47773f68a7ee,False,False
b1ddb8d1a07f,598ad00248c8,64cc95526706,True,True
0a2c1171bc87,35f47b33eb93,0fc5f2d1fd03,True,True
9114d2f06848,caff5530eb99,ecb2cde71c83,True,True
86e4651b44b9,379ea02631a2,86e4651b44b9,False,False
4aa2efd58cba,b6eb8e3e69b2,555f47794970,True,True
188e4f643105,a70fa8a7db5d,50f7dff3ae57,True,True
2a15266470e0,eda11ec3ac99,85ab83a2d10f,False,False
2869b791c8e0,04f4761ca501,7ce5006c9c82,True,True
e88ccdad7085,0cf11941a0dd,9b9f6a04cac2,False,False
78b75517c6cc,d045035f78b4,67540f0f1565,False,False
97d857a3d3c2,3c24c3b6e4e6,930f76d45b47,True,True
